Pol6TTaCod,Capitulo,VarRC,VarAIR,diasAseg,SumaAseg,Cobertura,Tasa,Bonif,PrimaRC,PrimaCasco,PrimaNeta
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,1,1,1,184,2090000,D2,24.6114,0,3727.01,25718.92,30680.44
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,9240000,D4,20.7807,-1.48,4309.62,96006.84,113492.47
01_21,1,1,1,184,2600000,D4,26.8141,20,3727.01,34858.33,30868.27
01_21,2,3,1,184,5390000,D2,15.6196,0,4309.62,42094.82,46404.44
01_21,2,3,1,184,0,A,0,0,5631.15,0,5631.15
01_21,3,1,2,184,0,A,0,0,13695.74,0,13695.74
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,4,1,184,2970000,D4I,30.1275,0,4472.09,44739.34,54580.15
01_21,1,2,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,2860000,B,8.5807,0,3727.01,12270.4,15997.41
01_21,1,1,1,184,1518000,D2,24.6114,0,3727.01,18680.06,23303.72
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,2,1,1,184,4345000,D2,17.9975,0,3591.61,39099.57,44567.96
01_21,4,5,16,184,0,A,0,0,1220.45,0,2440.9
01_21,4,5,16,184,0,A,0,0,1220.45,0,2440.9
01_21,1,2,1,184,1397000,D4I,37.8517,0,3727.01,26439.41,33339.15
01_21,2,4,1,184,8470000,D4I,21.8027,0,4309.62,92334.44,107724.19
01_21,2,3,1,184,10944000,B,5.5499,20,3792.46,30369.06,27329.22
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,8,1,2,184,0,A,0,0,2917.53,0,2917.53
01_21,1,1,1,184,1067000,C,17.1377,0,3727.01,9142.97,13308.84
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,1,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,2,3,1,184,7230000,D4,17.8056,15.35,3792.46,64367.25,57697.19
01_21,8,1,2,184,0,A,0,0,2917.53,0,2917.53
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,4,4,16,184,0,A,0,0,4270.25,0,4270.25
01_21,1,1,1,184,2750000,D4,26.8141,0,3727.01,36869.39,45020.73
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,7,3,1,184,0,A,0,0,1096.42,0,1096.42
01_21,8,1,2,184,0,A,0,0,3264.76,0,3264.76
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,1067000,C2,18.5058,0,3727.01,9872.85,14073.76
01_21,1,1,1,184,1639000,C2,15.9823,0,3727.01,13097.5,17453.19
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,2530000,B,8.5807,0,3727.01,10854.59,15102.62
01_21,3,1,2,184,0,A,0,0,13695.74,0,13695.74
01_21,2,3,1,184,6490000,D4,18.7367,0,4309.62,60800.59,65110.21
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,3,1,2,184,5995000,C,22.1504,-5,10403.34,66395.83,825742.66
01_21,3,1,2,184,6996000,B,15.2441,-5,10403.34,53323.86,825742.66
01_21,3,1,2,184,0,A,0,-5,13695.74,0,825742.66
01_21,8,1,2,184,0,A,0,-5,2917.53,0,825742.66
01_21,2,3,1,184,2079000,C1,8.5943,-5,5004.33,8933.78,825742.66
01_21,2,3,1,184,2013000,D4,31.8006,-5,4785.83,32007.31,825742.66
01_21,8,1,2,184,0,A,0,-5,2917.53,0,825742.66
01_21,8,1,2,184,0,A,0,-5,2917.53,0,825742.66
01_21,2,3,1,184,4840000,D4,25.1072,-5,4472.09,60759.43,825742.66
01_21,2,3,1,184,3575000,D4,26.7793,-5,4472.09,47868,825742.66
01_21,3,1,2,184,6024000,C,22.1504,-5,10403.34,66717.01,825742.66
01_21,2,3,1,184,4950000,D4,25.1072,-5,4472.09,62140.32,825742.66
01_21,8,1,2,184,1393978.18,C,30.3698,-5,2478.97,21167.42,825742.66
01_21,3,1,2,184,8074000,C,22.1504,-5,10403.34,89421.17,825742.66
01_21,4,5,16,184,0,A,0,-5,1140.44,0,825742.66
01_21,3,1,2,184,8267000,C,22.1504,-5,10403.34,91558.68,825742.66
01_21,2,4,1,184,1249000,C1,9.9513,-5,4785.83,6214.59,825742.66
01_21,7,3,1,184,0,A,0,-5,1056.59,0,825742.66
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,1,1,1,184,1639000,C2,14.7888,0,3727.01,12119.42,17300.76
01_21,1,1,1,184,1298000,B,10.4873,0,3727.01,6806.26,10859.97
01_21,1,2,1,184,3900000,D2I,21.7615,12.71,3727.01,42434.93,40294.76
01_21,2,3,1,184,5060000,D2,18.0433,20,4472.09,45649.55,41850.26
01_21,1,1,1,184,1540000,C2,14.7888,0,3727.01,11387.38,16480.88
01_21,1,1,1,184,913000,B,10.4873,0,3988.48,4787.45,9350.43
01_21,1,1,1,184,2288000,D4,29.4954,0,3727.01,33742.74,41518.88
01_21,2,3,1,184,5720000,D2,18.0433,13,4309.62,51603.84,54032.15
01_21,3,1,2,184,0,A,0,15,12239.12,0,10403.25
01_21,7,3,1,184,0,A,0,0,1173.34,0,1173.34
01_21,2,1,1,184,1870000,B,9.0572,0,3727.01,8468.48,13211.71
01_21,1,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,1,1,1,184,1265000,D4,36.0493,0,3727.01,22801.18,29264.33
01_21,1,1,1,184,1793000,C1,8.5943,0,3727.01,7704.79,11431.8
01_21,2,3,1,184,3256000,B1,3.3597,0,4785.83,5469.59,10255.42
15_21,3,1,2,184,6215000,C,16.6128,-3.6,10461.27,51624.28,85834.21
01_21,1,1,1,184,0,A,0,0,4225.56,0,4225.56
01_CPLUS,1,1,1,184,1562000,C2,13.5849,6.18,3727.01,10609.81,14645.3
01_CPLUS,1,1,1,184,1340000,C2,14.5554,6.92,3727.01,9752.12,12546.37
01_21,1,1,1,184,2100000,D4,31.1335,9.7,3727.01,32690.18,32884.72
01_21,2,3,1,184,6000000,D4,22.8248,20,4472.09,68474.4,58357.19
01_CPLUS,1,1,1,184,1386000,C2,15.7299,0,3727.01,10900.82,14627.83
01_21,1,1,1,184,1023000,B,10.4873,0,3727.01,5364.26,9348.76
01_21,3,1,2,184,8258000,C,22.1504,0,10403.34,91459,112837.42
01_21,8,1,2,184,0,A,0,0,3122.21,0,3122.21
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,2310000,D4,26.8141,0,3727.01,30970.29,34697.3
01_21,2,4,1,184,2563000,C2,16.6555,0,4472.09,21344.03,28377.41
01_21,1,2,1,184,4510000,D4I,25.8095,0,3727.01,58200.43,68911.49
01_21,1,1,1,184,0,A,0,0,4225.56,0,4225.56
01_21,1,2,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,3850000,C3,13.699,18.74,3591.61,26370.58,24347.28
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01,1,1,1,184,0,A,0,0,4901.65,0,4901.65
01_21,3,2,3,184,0,A,0,0,9315.17,0,9315.17
01_21,7,3,1,184,0,A,0,0,1173.34,0,1173.34
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,2,3,1,184,2332000,C2,16.6555,0,4472.09,19420.32,26222.85
01_21,1,1,1,184,1062000,D54,23.9727,17.48,3988.48,12729.51,15056.21
01_21,2,1,1,184,1936000,D4,31.1335,20,3727.01,30137.23,29984.57
01_CPLUS,2,3,1,184,5280000,C2,10.3888,10,4309.62,27426.43,31524.5
01,1,1,1,184,2035000,B,9.5341,0,3727.01,9700.95,13427.96
01_21,1,1,1,184,1001000,C,17.1377,0,3988.48,8577.42,13595.19
01_21,8,1,2,184,0,A,0,0,3264.76,0,3264.76
01_CPLUS,1,1,1,184,1562000,C2,13.5849,0,3727.01,10609.81,14846.09
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,2585000,D4,26.8141,0,3727.01,34657.23,42543.11
01_21,2,4,1,184,8430000,D4I,20.7807,0,4309.62,87590.65,102411.15
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_CPLUS,1,1,1,184,1188000,C2,15.7299,7.9,3727.01,9343.56,13070.65
01_21,2,3,1,184,6985000,D4,22.8248,15.78,4309.62,79715.62,78822.44
01_CPLUS,1,1,1,184,2140000,C2,12.5706,20,3727.01,13450.54,13742.04
01_21,1,1,1,184,1287000,C1,9.9513,0,3727.01,6403.66,10130.67
01_21,1,1,1,184,1452000,D4,36.0493,0,3727.01,26171.79,33039.42
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_21,1,2,1,184,4510000,B,7.1509,0,3727.01,16125.28,21787.33
01_CPLUS,1,1,1,184,2805000,C2,11.3329,20,3591.61,15894.39,17114.66
01_CPLUS,2,3,1,184,2320000,C1+,9.7702,20,4785.83,11333.43,12895.41
01_21,1,2,1,184,8690000,D4I,23.4631,10,3591.61,101947.17,105995.2
01_21,3,1,2,184,0,A,0,0,13097.76,0,13097.76
01_21,2,3,4,184,6435000,D3,20.7498,12.64,4472.09,66762.48,69229.37
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,1815000,C2,15.9823,0,3727.01,14503.94,18230.95
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,3,1,2,184,5836000,C,18.4587,0,10403.34,53862.49,70729.33
01_21,2,3,1,184,2332000,D2,23.8162,8,4472.09,27769.69,32728.22
01_21,1,1,1,184,2662000,D4,29.4954,0,3727.01,39258.38,42985.39
01_21,2,3,1,184,1914000,C1+,12.1326,0,4785.83,11610.9,16954.06
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,3,1,2,184,6280000,C1,27.763,20,11133.19,87175.82,78647.21
01_21,2,1,1,184,1980000,D4,31.1335,20,3727.01,30822.17,30598.27
01_21,2,1,1,184,2750000,D2,21.1969,20,3591.61,29145.74,27309.08
01_21,2,4,1,184,6000000,D54,16.6164,20,4309.62,49849.2,43327.06
01_21,2,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,1,1,1,184,1309000,D4,36.0493,0,3727.01,23594.27,30152.59
01_21,1,1,1,184,1320000,B,10.4873,0,3727.01,6921.62,11479.23
01_21,1,1,1,184,1364000,C2,18.5058,0,3727.01,12620.96,17862.49
01_21,1,1,1,184,1386000,C2,18.5058,0,3727.01,12824.52,18090.47
01_21,1,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,3,2,2,184,0,A,0,0,9740.45,0,9740.45
01_21,1,1,1,184,4666000,D4,17.343,0,3160.61,40461.22,48477.18
01_21,2,1,1,184,3245000,D4,24.1904,0,3591.61,39248.93,47550.41
01_21,2,1,1,184,1870000,D4,31.1335,0,3727.01,29109.83,36330.02
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_21,2,3,1,184,5000000,D54,13.8191,20,4309.62,34547.75,31085.9
01_CPLUS,1,1,1,184,1810000,C3,13.8276,0,3727.01,12513.98,16841.66
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,3212000,D2,17.3301,5,3591.61,27832.14,31121.71
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,4785000,D4,22.8248,10,4472.09,54608.34,53172.39
01_21,1,2,1,184,4070000,D4I,27.5283,0,3727.01,56020.09,59747.1
01_21,2,3,1,184,4180000,C2,14.8045,-15.66,4472.09,30941.41,42677.02
01_21,3,1,2,184,0,A,0,0,13695.74,0,13695.74
01_21,1,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,7,3,1,184,0,A,0,0,1173.34,0,1173.34
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,2,3,1,184,4180000,B,7.6271,0,4472.09,15940.64,20412.73
01_21,1,1,1,184,1381000,D4,36.0493,0,3727.01,24892.04,31606.1
01_21,2,4,1,184,6050000,D54,18.2781,-15.01,4472.09,55291.26,68733.83
01_21,1,1,1,184,3201000,D2,18.2265,20,3591.61,29171.52,29010.97
01_21,1,2,1,184,506000,C1,9.9513,0,3988.48,2517.68,6506.16
01_21,1,2,1,184,1738000,D4I,32.6901,0,3727.01,28407.7,32134.71
01_21,2,4,1,184,2750000,B1,3.5573,0,4472.09,4891.29,9363.38
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,2,1,1,184,1089000,B,10.4873,0,3988.48,5710.34,10384.06
01_21,1,1,1,184,1848000,D4,31.1335,20,3727.01,28767.36,27100.17
01_CPLUS,2,1,1,184,2365000,C2,13.1,20,3727.01,15490.75,16861.32
01_CPLUS,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_CPLUS,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,1,2,1,184,1419000,C,17.1377,12,3727.01,12159.2,14493.47
01_21,2,3,1,184,1826000,C,16.2827,10,4472.09,14866.11,17404.38
01_21,1,1,1,184,963000,B,10.4873,0,3988.48,5049.64,9038.12
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_21,2,3,1,184,6325000,D2,18.0433,0,4309.62,57061.94,68218.99
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,2277000,C2,16.6555,0,4472.09,18962.29,25709.86
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,3,1,2,184,0,A,0,0,13695.74,0,13695.74
01_21,1,2,1,184,7040000,B1,2.9646,0,3727.01,10435.39,14162.4
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,2,4,1,184,3850000,D4I,26.7793,0,4472.09,51550.16,62208.27
01_21,1,1,1,184,1680000,D4,31.1335,20,3727.01,26152.14,23903.32
01_21,7,1,1,184,1931000,B1,10.5517,20,6382.26,10187.67,14233.96
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_CPLUS,1,1,1,184,1310000,D4,36.0493,20,3727.01,23612.29,21871.44
01_21,1,2,1,184,1716000,D4I,32.6901,0,3727.01,28048.11,35140.9
01_21,3,1,2,184,795514.46,C1,30.5386,0,11641.48,12146.95,25246.07
01_21,1,1,1,184,2200000,D4,31.1335,0,3727.01,34246.85,42083.48
01_21,1,1,1,184,2750000,C2,14.0108,0,3591.61,19264.85,25168.24
01_21,3,1,2,184,6914000,C,18.4587,0,10403.34,63811.73,81872.48
01_21,3,1,2,184,5114000,C1,27.763,0,11133.19,70989.99,82123.18
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_21,3,1,2,184,0,A,0,0,12239.12,0,15050.66
01_21,8,1,2,184,0,A,0,0,2811.54,0,15050.66
01_21,2,3,1,184,6160000,D2,18.0433,-18.46,4472.09,55573.37,79029.72
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,1,1,1,184,0,A,0,0,4225.56,0,4225.56
01_21,2,3,1,184,2156000,C1,8.5943,0,5004.33,9264.66,15380.75
01_CPLUS,1,1,1,184,4120000,D4,21.6997,20,3591.61,44701.38,38634.39
01_21,2,3,1,184,6930000,D4,20.7807,10,4309.62,72005.13,76459.83
01_21,1,2,1,184,2552000,D4I,30.9702,20,3727.01,39517.98,34595.99
01_21,3,2,2,184,0,A,0,0,9315.17,0,9315.17
01_21,1,1,1,184,1507000,C3,16.2677,0,3727.01,12257.71,15984.72
01_21,2,3,1,184,0,A,0,0,5631.15,0,5631.15
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,1,1,1,184,0,A,0,0,4225.56,0,4225.56
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,1,1,1,184,2035000,D3,28.3031,16.21,3727.01,28798.41,30148.67
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,1,2,1,184,11110000,D4I,22.4125,-8.14,3591.61,124501.44,154676.13
01_CPLUS,1,1,1,184,2679000,D4,25.6134,10,3591.61,34309.15,37816.07
01,4,4,16,184,0,A,0,0,3990.31,0,3990.31
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,4,184,5610000,D4,21.8027,0,4309.62,61156.58,72804.99
01_21,1,1,1,184,1342000,C2,18.5058,0,3727.01,12417.39,17634.49
01_21,3,2,2,184,0,A,0,0,9740.45,0,9740.45
01_21,1,1,1,184,1210000,C2,18.5058,0,3727.01,11196.01,14923.02
01_21,1,1,1,184,1034000,C2,18.5058,0,3727.01,9567.5,14442.61
01_21,3,1,17,184,0,A,0,0,15340.44,0,70241.04
01_21,2,3,1,184,0,A,0,0,5261.99,0,70241.04
01_21,3,1,17,184,0,A,0,0,15340.44,0,70241.04
01_21,2,3,1,184,0,A,0,0,5261.99,0,70241.04
01_21,3,1,17,184,0,A,0,0,15340.44,0,70241.04
01_21,3,1,2,184,0,A,0,0,13695.74,0,70241.04
01_CPLUS,1,1,1,184,885000,B,10.4873,20,3988.48,4640.63,6903.29
01_21,1,2,1,184,4565000,D2I,20.4027,10,3727.01,46569.17,47278.35
01_21,2,1,1,92,0,A,0,0,2192.43,0,2192.43
01_21,1,1,1,92,1694000,D4,28.3032,0,1863.51,11986.41,15288.29
01_21,8,1,2,184,1458573.44,B,20.9007,0,2478.97,15242.61,19550.7
01_21,2,3,1,92,0,A,0,0,2631,0,2631
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,1925000,C2,14.7888,0,3727.01,14234.22,19669.34
01_21,1,1,1,184,1001000,D4,36.0493,0,3727.01,18042.68,23934.81
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,2,3,4,184,4015000,D4,26.7793,0,4472.09,53759.45,64682.68
01_21,1,1,1,184,2398000,D4,26.8141,0,3727.01,32150.11,39735.14
01_21,1,1,1,184,1397000,C2,17.1239,0,3727.01,11961.05,17123.39
01_21,2,1,1,184,3520000,D4,23.8341,-11.5,3591.61,41948.02,50776.69
01_CPLUS,1,1,1,184,996000,C2,15.7299,0,3727.01,7833.49,12500.52
01_CPLUS,2,3,1,184,4785000,D4,22.8248,20,4472.09,54608.34,49361.3
01_21,2,3,1,184,6600000,D2,17.2353,20,4309.62,56876.49,48948.89
01_CPLUS,2,3,1,184,11894000,D3,16.1043,20,3792.46,95772.27,79651.78
01_CPLUS,2,3,1,184,4700000,D54,16.6963,20,4472.09,39236.31,34966.72
01_21,2,3,1,184,8000000,D2,16.4274,20,4309.62,65709.6,56015.38
01_21,1,1,1,184,294243.34,B1,4.3478,0,4170.57,978.26,5266.22
01_21,1,1,1,184,1562000,B,9.0572,0,3727.01,7073.68,11649.53
01_21,3,1,2,184,0,A,0,0,13695.74,0,13695.74
01_21,2,4,1,184,0,A,0,0,5631.15,0,5631.15
01_21,8,1,2,184,0,A,0,0,3264.76,0,3264.76
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,1364000,C2,18.5058,0,3727.01,12620.96,17862.49
01_21,1,1,1,184,0,A,0,11,4384.86,0,3902.53
01_21,2,3,1,184,7810000,D4,20.7807,0,4309.62,81148.64,95196.1
01_21,1,1,1,184,0,A,0,0,4225.56,0,4225.56
01_21,1,1,1,184,2387000,D4,26.8141,20,3591.61,32002.63,28475.39
01_21,2,1,1,184,3300000,D4,25.3244,16.7,3727.01,41785.26,42088.57
01_21,2,4,1,184,5555000,D4I,20.7807,12.65,4309.62,57718.4,60231.52
01_21,2,3,1,184,7260000,D4,21.8027,10,4309.62,79143.8,83655.61
01_CPLUS,1,1,1,184,1820000,D4,28.3032,20,3727.01,25755.91,23586.34
01_21,3,1,2,184,9213000,C,16.6128,-24.61,10025.39,76526.87,119295.99
01_21,8,1,2,184,0,A,0,0,2811.54,0,2811.54
01_21,2,3,1,184,8470000,D4,20.7807,10,4309.62,88006.27,83084.3
01_21,2,3,1,184,5335000,C2,13.8802,0,4472.09,37025.44,41497.53
01_21,1,1,1,184,1628000,D4,31.1335,20,3727.01,25342.67,25688.64
01_21,1,1,1,184,1925000,D4,31.1335,0,3727.01,29966,37288.93
01_21,2,1,1,184,2970000,D4,26.8141,0,3727.01,39818.94,48324.23
01_21,2,3,1,184,6600000,D4,21.8027,0,4309.62,71948.91,84892.4
01_21,2,1,1,184,2695000,D4,26.8141,0,3591.61,36132,44059.45
01_21,3,1,2,184,9892000,C,18.4587,3.77,10403.34,91296.73,97865.98
01_21,1,1,1,184,1639000,C2,14.7888,0,3727.01,12119.42,17300.76
01_21,1,1,1,184,2915000,D4,26.8141,0,3591.61,39081.55,47362.95
01_21,1,2,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,1,1,184,968000,C,17.1377,0,3988.48,8294.65,13278.49
01_21,2,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,1,1,1,184,1485000,C2,18.5058,0,3727.01,13740.56,19116.44
01_21,1,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,8,1,2,184,0,A,0,0,3264.76,0,3264.76
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_21,1,1,1,184,3740000,D4,23.8341,0,3727.01,44569.77,53645.15
01_21,1,1,1,184,2228000,C2,14.0108,0,3727.01,15608.03,21208.01
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,0,A,0,0,5261.99,0,5261.99
01_21,1,1,1,184,1854000,C2,15.9823,0,3727.01,14815.59,20320.47
01_21,1,1,1,184,2717000,D2,23.3166,20,3727.01,31675.6,31362.94
01_21,1,1,1,184,2860000,D4,26.8141,13.17,3591.61,38344.17,40408.15
01_21,1,1,7,184,2420000,C1,14.9396,0,8989,18076.92,29235.15
01_21,3,1,2,184,6307363.44,C,18.4587,19,10403.34,58212.87,61237.43
01_21,8,1,2,184,0,A,0,0,3264.76,0,3264.76
01_21,3,1,2,184,0,A,0,0,13695.74,0,13695.74
01_21,1,1,1,184,1408000,D4,36.0493,0,3727.01,25378.71,32151.17
01_CPLUS,2,3,1,184,3700000,C3,12.8086,20,4472.09,23695.91,22534.4
01_CPLUS,1,1,1,184,1513000,C2,13.5849,20,3727.01,10276.98,12189.78
01_21,1,1,1,184,2640000,D4,29.4954,0,3727.01,38933.93,47333.01
01_21,8,1,2,184,0,A,0,0,2917.53,0,2917.53
01_21,1,1,1,184,1617000,C2,15.9823,0,3727.01,12921.69,16648.7
01_21,7,3,1,184,0,A,0,0,1173.34,0,1173.34
01_21,1,2,1,184,4213000,D4I,27.5283,0,3727.01,57988.37,61715.38
01_21,1,1,1,184,1430000,B,10.4873,0,3727.01,7498.42,12125.24
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,2,3,2,184,202292.3,B1,4.7865,0,5004.33,1196.63,6344.56
01_21,1,1,1,184,1727000,D2,24.6114,0,3727.01,21251.95,27529.2
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,2,3,1,184,0,A,0,0,5888.24,0,5888.24
01_21,2,3,1,184,0,A,0,0,5070.82,0,5070.82
01_21,3,1,2,184,0,A,0,0,13097.76,0,13097.76
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,8,1,2,184,0,A,0,0,3122.21,0,3122.21
01_21,1,1,1,184,589000,C1,9.9513,0,4170.57,2930.66,7496.64
01_21,2,1,1,184,2970000,D4,25.6134,4,3591.61,38035.9,39962.41
01_21,1,1,1,184,2310000,D4,29.4954,0,3727.01,34067.19,37794.2
01_21,1,1,1,184,0,A,0,0,4692.48,0,4692.48
01_21,1,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,1,2,1,184,5830000,D4I,23.4631,0,3591.61,68394.94,80193.94
01_21,4,5,16,184,0,A,0,0,1140.44,0,1140.44
01_21,2,1,1,184,2200000,D4,31.1335,20,3727.01,34246.85,33666.78
01_21,1,1,1,184,3080000,B,8.104,0,3727.01,12480.16,17704.79
01_21,2,1,1,184,1452000,D4,36.0493,0,3727.01,26171.79,33039.42
01_21,8,1,2,184,0,A,0,0,2917.53,0,2917.53
01_21,8,1,2,184,0,A,0,0,3122.21,0,3122.21
01_21,1,1,1,184,0,A,0,0,4225.56,0,4225.56
01_21,8,1,2,184,0,A,0,0,2811.54,0,2811.54
01_CPLUS,1,1,1,184,2570000,D2,21.1969,20,3727.01,27238.02,24772.02
01_CPLUS,2,3,1,184,4800000,D54,16.6963,20,4472.09,40071.12,35634.57
01_CPLUS,2,3,1,184,4455000,D2,18.3832,20,4309.62,40948.58,40137.62
01_CPLUS,2,3,4,184,5280000,D2,19.1148,20,4472.09,50463.07,48792.58
01_CPLUS,2,3,1,181,4500000,D54,17.8082,20,4472.09,40068.45,35632.43
01_21,2,3,1,184,7480000,D4,22.8248,0,4472.09,85364.75,100080.61
01_21,3,1,2,184,0,A,0,0,13097.76,0,13097.76
01_21,1,1,1,184,2750000,D4,29.4954,0,3727.01,40556.18,49149.93
01_CPLUS,1,1,1,184,1610000,C3,14.9434,0,3727.01,12029.44,15756.45
01_21,8,1,2,184,0,A,0,0,2811.54,0,6484.21
01_21,7,2,1,184,0,A,0,0,1096.42,0,6484.21
01_21,4,3,16,184,0,A,0,0,295.37,0,6484.21
01_21,4,5,16,184,0,A,0,0,1140.44,0,6484.21
01_21,4,5,16,184,0,A,0,0,1140.44,0,6484.21
01_21,1,1,1,184,0,A,0,0,4906.72,0,4906.72
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
01_21,3,2,2,184,0,A,0,0,9740.45,0,9740.45
01_21,3,1,2,184,0,A,0,0,12239.12,0,12239.12
01_21,3,1,2,184,13827000,C,15.7514,20,8822.34,108897.31,94175.72
01_CPLUS,1,1,1,184,1463000,C1+,11.941,0,3988.48,8734.84,13142.59
01_CPLUS,3,1,2,184,4255585.49,C,16.6128,-16.97,10025.39,35348.6,58035.62
01_CPLUS,3,1,2,184,9038000,B,12.7034,20,10403.34,57406.67,54248.01
13_CPLUS,2,3,1,184,7200000,D2,13.1983,29.91,3427.53,47513.88,35704.83
01_CPLUS,3,1,2,184,7262000,C,18.4587,20,10403.34,67023.54,61941.5
01_CPLUS,1,1,1,184,1440000,D4,36.0493,20,3727.01,25955.5,23746.01
01_21,2,1,1,184,0,A,0,0,4384.86,0,4384.86
13_21,1,1,1,184,1260000,C2,19.9318,0,3232.83,12557.04,17296.72
01_21,2,1,1,184,2255000,D4,29.4954,0,3727.01,33256.07,40973.81
